Conf. θₙ ; Φₙ,θᵣ=-90,θᵣ=-87,θᵣ=-84,θᵣ=-81,θᵣ=-78,θᵣ=-75,θᵣ=-72,θᵣ=-69,θᵣ=-66,θᵣ=-63,θᵣ=-60,θᵣ=-57,θᵣ=-54,θᵣ=-51,θᵣ=-48,θᵣ=-45,θᵣ=-42,θᵣ=-39,θᵣ=-36,θᵣ=-33,θᵣ=-30,θᵣ=-27,θᵣ=-24,θᵣ=-21,θᵣ=-18,θᵣ=-15,θᵣ=-12,θᵣ=-9,θᵣ=-6,θᵣ=-3,θᵣ=0,θᵣ=3,θᵣ=6,θᵣ=9,θᵣ=12,θᵣ=15,θᵣ=18,θᵣ=21,θᵣ=24,θᵣ=27,θᵣ=30,θᵣ=33,θᵣ=36,θᵣ=39,θᵣ=42,θᵣ=45,θᵣ=48,θᵣ=51,θᵣ=54,θᵣ=57,θᵣ=60,θᵣ=63,θᵣ=66,θᵣ=69,θᵣ=72,θᵣ=75,θᵣ=78,θᵣ=81,θᵣ=84,θᵣ=87,θᵣ=90
90° ; -42°,-76.59382867132854,-74.24835664335635,-78.71329254079225,-82.94433566433543,-84.53951048951029,-84.11974358975348,-84.89412587413588,-86.41993006994026,-87.74016317017352,-86.11972027973043,-83.66466200467188,-81.44960372961333,-78.55773892774818,-77.11785547786455,-77.9249650349742,-77.8291375291467,-77.04827505828415,-79.36424242425177,-81.12372960373918,-82.03510489511454,-83.94109557110546,-85.9106293706395,-82.17759906760877,-78.59687645688571,-76.95177156178063,-78.80041958042887,-79.3592074592168,-78.99587412588343,-77.35680652681566,-73.83848484849355,-71.43550116550958,-74.67349650350532,-78.44389277390201,-82.64557109558083,-83.84421911422899,-82.3125407925505,-79.33787878788814,-74.23202797203672,-72.32421911422765,-73.0697435897522,-74.75263403264285,-78.1976223776316,-79.37631701632635,-79.0495337995431,-76.26039627040524,-72.7900699300785,-73.41365967366832,-75.24000000000886,-78.18792540793463,-80.23396270397217,-78.99004662005592,-75.97927738928634,-71.97853146853997,-74.13023310024184,-79.12906759907693,-82.56720279721252,-85.40244755244728,-84.24699300699257,-79.20216783216709,-74.1220279720266,-78.14104895104674
90° ; -39°,-76.65360139860137,-74.33510489510476,-78.93889277389268,-83.28251748251746,-84.89342657342664,-84.37780885781879,-84.94986013987014,-86.30165501166518,-87.60736596737631,-85.91347319348331,-83.41104895105877,-81.14118881119836,-78.23818181819102,-76.7371095571186,-77.71634032634947,-77.84163170164088,-77.15664335665245,-79.2680419580513,-80.81848484849436,-81.82209790210753,-83.52032634033617,-85.28832167833174,-81.45981351982313,-77.70470862471777,-76.3686247086337,-78.5938461538554,-79.5475058275152,-79.2775990676084,-77.31337995338907,-73.7193240093327,-71.14666666667506,-74.76741258742138,-79.14892773893706,-83.4757808857907,-84.55310023311019,-82.57974358975332,-79.00617715618647,-73.938368298377,-72.21981351982201,-72.6700932401018,-73.58585081585949,-76.53703962704864,-77.7421911422003,-77.48454545455459,-75.148205128214,-72.00034965035815,-71.52291375292216,-72.40613053613906,-75.36060606061494,-77.93918414919334,-77.35839160840074,-75.0633333333422,-71.79892773893619,-73.87321678322547,-78.48282051282976,-81.97354312355279,-84.7776923076925,-83.75867132867143,-79.04662004661994,-74.39342657342574,-78.64041958041796
90° ; -36°,-77.0174999999998,-74.27325174825134,-79.52635780885736,-84.496573426573,-86.2297902097898,-85.29745920746925,-85.24606060607064,-85.93818181819194,-86.87170163171189,-85.15780885781889,-82.72787878788853,-80.36310023310969,-77.49850815851728,-75.99272727273623,-77.20657342658252,-77.53002331003243,-76.96219114220023,-78.30738927739851,-80.80002331003284,-82.07797202798169,-83.89102564103551,-85.18930069931072,-80.7604195804291,-76.32321678322579,-75.11699300700184,-78.25664335665257,-80.48787878788826,-79.8688344988439,-78.16510489511413,-73.87118881119753,-71.16902097902937,-74.54186480187357,-78.75379953380882,-83.1397435897534,-84.78501165502165,-83.57391608392592,-80.15284382285326,-76.03076923077819,-74.80445221446101,-74.0952680652768,-73.87351981352852,-76.06132867133763,-76.97596736597644,-76.4260839160929,-74.39417249418125,-71.7278088578173,-70.10673659674484,-70.01466200467026,-72.88762237763098,-75.66344988345881,-75.32065268066157,-73.63398601399467,-71.21771561772401,-73.26079254080116,-77.40102564103476,-80.580489510499,-83.13027972027996,-82.32664335664361,-78.31578671328694,-74.43304195804205,-78.49305944055904
90° ; -33°,-77.31568181818164,-73.9483566433563,-79.5046794871791,-84.78356643356605,-86.46265734265697,-85.13235431236434,-84.71976689977689,-85.0778787878888,-85.7920512820614,-84.5438228438328,-82.5557575757673,-80.29074592075538,-77.47261072261986,-76.21895104896004,-77.62890442891356,-77.41554778555691,-77.21722610723522,-78.7958508158601,-80.69291375292327,-81.09254079255034,-83.08496503497483,-84.74361305362304,-82.73428904429879,-79.79379953380894,-77.67724941725858,-77.806829836839,-77.80829836830755,-76.94205128206035,-76.73188811189716,-74.13351981352855,-73.49198135199002,-75.61449883450774,-78.56501165502092,-82.51289044290014,-84.07153846154836,-83.4143822843921,-80.51442890443839,-78.11030303031222,-77.81240093241011,-76.8166666666757,-75.88041958042851,-75.64491841492732,-74.08720279721153,-71.84230769231614,-70.11186480187307,-69.29268065268882,-68.81132867133677,-69.5657808857891,-71.7620279720364,-73.69895104895973,-73.55547785548653,-72.26424242425092,-70.62627039627873,-72.63596736597593,-76.45365967366868,-79.31911421912355,-81.59888111888122,-80.91384615384622,-77.41282051282043,-74.04013986013948,-77.66643356643254
90° ; -30°,-77.29758741258729,-73.59461538461511,-78.45325174825146,-83.08349650349625,-84.38797202797181,-83.03307692308668,-82.9433100233198,-83.780536130546,-84.72419580420579,-84.27841491842484,-83.01832167833146,-81.21545454546411,-78.57025641026567,-77.54137529138444,-78.53955710956637,-77.33256410257323,-76.32006993007894,-78.49946386947312,-79.38093240094176,-80.91104895105848,-83.32652680653663,-85.1973193473294,-82.6138694638792,-79.34610722611659,-77.42748251749164,-77.64284382285297,-77.39195804196716,-77.27027972028881,-76.08083916084813,-74.20946386947261,-73.33424242425107,-75.22272727273612,-76.90400932401838,-79.50652680653617,-80.87829836830791,-81.39710955711915,-80.68431235432186,-78.53219114220038,-77.15801864802773,-76.19599067599967,-75.45771561772452,-75.15337995338881,-73.84363636364506,-71.38226107226949,-69.8448018648101,-69.56620046620867,-70.82554778555614,-72.39566433567286,-73.29153846154709,-73.76200466201335,-73.40981351982217,-72.09587412588262,-71.1542191142275,-73.15836829837693,-76.8724475524566,-79.56291375292312,-81.63797202797181,-80.79727272727237,-77.18515151515072,-73.64503496503382,-76.8163636363616
90° ; -27°,-76.861486013986,-73.37912587412565,-77.61136946386922,-81.63293706293688,-82.72230769230758,-81.57344988345949,-81.86603729604695,-83.17137529138509,-84.23473193474187,-84.20463869464862,-83.4750116550215,-82.22163170164139,-80.03606060607005,-79.01317016317947,-79.498694638704,-77.46191142192055,-75.81221445222339,-78.25312354313277,-79.3770862470956,-81.58699300700262,-83.58517482518468,-84.814662004672,-81.36624708625668,-77.77869463870378,-76.4279020979111,-77.33277389278301,-77.40487179488092,-77.30445221446134,-75.58801864802754,-73.86657342658214,-72.70009324010181,-74.77107226108107,-76.64417249418153,-79.25114219115153,-80.42692307693255,-80.54617715618664,-79.69389277390216,-76.78762237763142,-74.72100233101114,-74.50200466201343,-74.94006993007876,-74.90041958042842,-74.05454545455419,-71.69013986014834,-70.52358974359805,-70.64864801865635,-72.91689976690837,-74.95303030303914,-74.9448484848573,-74.3798368298456,-73.79948717949588,-72.2530069930155,-71.68324009324854,-73.59648018648885,-77.33111888112799,-80.03030303031247,-82.07727272727259,-81.12055944055929,-77.30131701631672,-73.525384615384,-76.58905594405465
90° ; -24°,-76.41697552447535,-73.5528321678318,-77.37970279720246,-80.9735664335662,-82.05832167832153,-81.36713286714244,-82.2993240093337,-84.19188811189802,-85.56473193474201,-85.3896037296138,-84.60433566434564,-83.520163170173,-81.21470862471818,-80.09675990676934,-80.14293706294649,-77.67421911422826,-76.0421678321768,-78.88072261073192,-79.53030303031241,-81.29946386947346,-83.42230769231752,-85.1599067599168,-81.74167832168796,-78.3913286713379,-76.95125874126781,-77.20195804196713,-76.79303030303936,-76.60317016317917,-74.89839160840043,-73.4889277389364,-72.69300699301554,-75.17020979021865,-77.24724941725852,-79.36703962704898,-79.2368764568858,-78.00333333334254,-77.05139860140767,-73.12734265735126,-69.97181818182644,-72.24522144522996,-76.38088578089477,-77.86897435898354,-78.20839160840083,-76.67051282052185,-75.19820512821398,-74.69193473194353,-78.1183682983775,-81.2444755244851,-79.36883449884384,-77.00762237763144,-76.06002331003226,-73.56678321679189,-72.26694638695491,-74.34463869464746,-78.46351981352908,-81.37969696970656,-83.64783216783202,-82.50433566433544,-78.08405011654958,-73.69625874125778,-77.12141608391465
90° ; -21°,-76.063041958042,-74.10608391608386,-77.72513986013982,-81.04762237762242,-82.22013986013994,-81.95811188812154,-83.2297435897534,-85.33055944056949,-87.01573426574453,-86.00636363637375,-84.2906293706393,-82.74599067600043,-80.4535431235526,-79.48594405595344,-79.94822843823786,-78.36491841492764,-77.43508158509071,-79.95850815851757,-80.87489510490465,-81.6520279720376,-83.59319347320333,-85.62032634033642,-82.12543123544091,-78.78365967366898,-77.09620046620955,-77.28475524476434,-77.20258741259651,-77.12312354313264,-75.78466200467093,-73.61930069930938,-72.31864801865655,-75.25188811189699,-78.08393939394861,-80.99778554779508,-80.89405594406547,-78.9395571095664,-76.99347319348226,-72.17776223777074,-69.48051282052101,-71.62613053613897,-75.19303030303917,-77.97039627040544,-77.73965034965951,-77.19382284383194,-74.78524475525357,-73.79081585082456,-78.0560372960465,-82.01627039628006,-82.32962703963673,-80.91121212122165,-78.4271328671421,-75.14300699301586,-71.37027972028814,-74.32400932401808,-78.99682983683915,-82.1584149184246,-84.73048951048938,-83.53412587412565,-78.70942890442828,-73.91244755244637,-77.74248251748037
90° ; -18°,-76.22639860139861,-74.57384615384602,-78.52567599067585,-82.15580419580408,-83.55062937062925,-83.36941724942707,-84.50067599068593,-86.30417249418267,-87.7310955711059,-85.92871794872806,-83.36603729604711,-81.29925407926365,-78.77708624709553,-77.92787878788798,-79.032307692317,-78.15578088579011,-78.16067599068522,-80.72778554779505,-81.73300699301663,-82.03083916084883,-82.32794871795842,-83.30955710956692,-80.52109557110506,-78.54965034965961,-77.9167832167924,-78.48191142192067,-78.51279720280644,-77.99759906760826,-76.17706293707192,-74.09799533800408,-72.84668997669857,-75.94592074592968,-79.88706293707234,-84.14937062938056,-84.58060606061603,-82.12247086248054,-78.48813519814445,-73.56370629371496,-72.12135198136048,-71.90974358975207,-72.65065268066122,-76.871048951058,-79.89102564103504,-81.06948717949673,-79.01550116551047,-75.5690675990765,-74.66358974359854,-74.77678321679204,-77.3655244755336,-79.10081585082516,-77.16540792541703,-74.3545221445309,-71.0897902097986,-73.49655011655877,-78.08624708625628,-81.21275058276015,-83.77685314685309,-82.77874125874105,-78.34855477855425,-73.95517482517374,-77.76083916083732
90° ; -15°,-76.77246503496481,-74.55493006992965,-79.18279137529093,-83.53748251748209,-85.17965034964995,-84.71627039628038,-85.3986946387047,-86.58452214453234,-87.51867132868163,-85.38832167833175,-82.44557109558083,-80.04142191143134,-77.62547785548698,-76.61314685315588,-77.60032634033547,-77.51932400933313,-76.82969696970603,-78.48114219115143,-81.0521911422007,-82.81993006993983,-84.3531701631801,-85.17198135199138,-80.01489510490454,-75.2819580419669,-74.17606060606936,-77.63286713287627,-80.27039627040573,-80.02745920746864,-77.88806526807446,-73.72265734266603,-70.78895104895939,-74.13510489511364,-78.38540792541717,-83.06501165502145,-85.02372960373961,-84.05787878788871,-80.7292307692403,-76.02501165502062,-74.06163170164044,-73.66941724942593,-74.4172727272815,-77.47305361306276,-79.12205128206062,-78.99254079255012,-76.9616783216874,-74.53568764569643,-74.1477855477943,-74.74086247087126,-76.95340326341233,-78.3387878787971,-76.72680652681557,-74.12533799534674,-71.3299766899851,-73.57951048951917,-77.9616783216875,-80.93792540793494,-83.34790209790194,-82.37951048951018,-78.16872960372898,-74.00608391608272,-77.61472027971841
90° ; -12°,-76.67395104895095,-74.1006293706291,-78.57896270396247,-82.78986013986,-84.24531468531464,-83.60417249418235,-84.28118881119875,-85.61100233101241,-86.71223776224798,-85.31319347320354,-83.13620046621027,-81.18177156178113,-78.87470862471793,-77.872843822853,-78.55906759907687,-77.56659673660587,-76.37449883450785,-78.83545454546383,-80.40909090910039,-82.50186480187452,-84.24566433567426,-85.5170396270497,-81.44219114220074,-77.5334032634124,-76.15018648019544,-77.98519813520734,-78.81319347320276,-79.08051282052213,-76.86358974359881,-73.81867132868003,-71.62743589744433,-74.56216783217661,-78.01780885781804,-82.22874125875094,-83.94041958042948,-83.05093240094219,-80.31757575758523,-75.75720279721172,-73.87384615385487,-74.63407925408805,-76.42874125875026,-78.75244755245683,-79.030652680662,-77.68296037296952,-75.33804195805084,-73.76916083916956,-75.38648018648907,-77.1112121212212,-78.11960372961293,-78.19055944056865,-76.54843822844725,-73.94128205129076,-71.4267132867217,-73.7846386946474,-78.1239393939486,-81.12953379954337,-83.54496503496512,-82.50405594405593,-78.14019813519792,-73.81727272727213,-77.44388111888003
90° ; -9°,-76.57746503496526,-73.92961538461549,-78.1856934731936,-82.22244755244773,-83.64188811188833,-83.11571095572074,-84.00503496504486,-85.66818181819193,-86.96829836830861,-86.00498834499845,-84.24076923077916,-82.43151515152486,-79.74384615385556,-78.52685314686238,-79.01559440560371,-77.53883449884364,-76.64871794872698,-79.2668764568858,-80.24687645688591,-81.29871794872751,-83.42703962704944,-85.52713286714297,-82.36258741259711,-79.15524475525407,-77.57433566434482,-77.97244755245674,-77.8233566433658,-77.71153846154762,-76.1895571095661,-73.7100699300786,-72.20895104895955,-74.8638927739016,-77.66442890443807,-80.90093240094193,-81.60179487180447,-80.45466200467149,-78.82023310024239,-73.68986013986883,-71.64006993007838,-74.16177156178031,-77.98459207460128,-81.0714918415014,-81.16009324010281,-79.13724941725873,-75.50258741259631,-73.14310023310884,-76.40850815851717,-79.04484848485777,-79.48578088579025,-78.94191142192072,-77.21564102565013,-74.4202797202885,-71.60881118881963,-74.08694638695512,-78.56167832168758,-81.61139860140823,-84.06468531468519,-82.93916083916068,-78.37858391608363,-73.87472027971955,-77.62830419580266
90° ; -6°,-76.44510489510496,-74.1804195804195,-78.47305361305354,-82.47426573426571,-83.90251748251754,-83.43501165502148,-84.32515151516145,-85.96303030304041,-87.26016317017344,-85.9262470862572,-83.82188811189798,-81.85296037297005,-79.22883449884384,-78.1353379953472,-78.93857808858739,-77.94177156178074,-77.17827505828413,-79.59275058275996,-80.48286713287662,-81.75655011655975,-83.58083916084901,-85.48149184150192,-81.10874125875081,-77.60214452215367,-76.68300699301604,-78.31550116551038,-79.21335664336596,-79.26995337996271,-76.76566433567336,-73.45230769231635,-71.25855477856317,-75.09892773893658,-78.80261072261999,-82.61377622378598,-83.27729603730585,-81.40272727273687,-78.66909090910018,-73.34764568765432,-71.3869696969781,-73.0044522144608,-75.67237762238653,-79.18498834499768,-80.32531468532414,-79.5907692307786,-76.56993006993912,-73.87198135199006,-75.68009324010217,-77.49431235432148,-78.91780885781816,-79.24657342658276,-77.31981351982263,-74.45254079254957,-71.35853146853987,-73.78389277390147,-78.1992540792633,-81.12892773893729,-83.49517482517501,-82.43503496503502,-78.0970396270394,-73.82475524475444,-77.44909090908918
90° ; -3°,-76.54040209790199,-74.26660839160814,-78.63965617715596,-82.70160839160823,-84.12139860139855,-83.57310023311007,-84.32438228439221,-85.8683216783318,-87.18911421912449,-85.8332167832269,-83.78522144523131,-81.90613053614018,-79.2348251748345,-78.19487179488101,-79.17111888112821,-77.90473193474112,-77.57326340327255,-80.11578088579033,-80.71377622378574,-81.40256410257369,-82.3162937063034,-83.82426573427561,-81.0851981352077,-78.77452214453143,-78.09473193474113,-78.52041958042884,-78.44025641026565,-78.12230769231691,-75.98559440560336,-73.7772494172581,-72.27820512821366,-75.32344988345876,-79.26025641026574,-83.52836829837813,-84.46230769231764,-82.56407925408898,-79.33839160840095,-74.2396270396358,-72.50310023310878,-73.22986013986875,-74.98156177157061,-78.5803030303123,-80.32494172495119,-80.16666666667611,-77.53641025641939,-74.65135198136078,-75.29757575758464,-76.43256410257311,-78.34801864802787,-79.26531468532403,-77.35034965035877,-74.51459207460084,-71.4434498834583,-73.77596736597606,-78.14708624709544,-81.0231235431331,-83.36993006993006,-82.33335664335674,-78.04635780885778,-73.80437062937034,-77.34896853146773
90° ; 0°,-76.79923076923077,-74.05321678321666,-78.5230069930069,-82.74916083916082,-84.18573426573433,-83.4933566433665,-84.12083916084906,-85.52205128206135,-86.7122843822946,-85.50286713287721,-83.5505827505926,-81.6641025641122,-79.18762237763171,-78.06668997669918,-78.87342657343586,-77.72627039627955,-76.94827505828414,-79.33631701632635,-80.7107226107321,-82.33410256411226,-84.1171561771661,-85.6216783216884,-82.02624708625676,-78.28193473194396,-76.92575757576664,-78.00445221446141,-78.53319347320272,-78.42745920746843,-76.54916083916986,-73.86391608392479,-71.8996037296122,-74.6555710955799,-77.95578088579008,-81.59764568765529,-82.82286713287688,-81.82682983683948,-79.49650349651286,-74.80643356644238,-73.04219114219974,-74.16648018648893,-76.25006993007891,-79.09755244756178,-79.75636363637304,-78.55878787879713,-75.7589743589833,-73.54969696970565,-75.20634032634919,-76.97771561772468,-78.29247086248009,-78.64307692308618,-76.95013986014892,-74.25979020979896,-71.53995337996182,-73.81284382285251,-78.07156177157096,-80.91862470863425,-83.2246853146855,-82.19132867132875,-77.95175407925406,-73.76506993006933,-77.28725524475429
